iso_time,epoch,node_pid,node_cpu_pct,node_rss_mb,java_cpu_pct,java_rss_mb,load_1m
2026-08-14T03:17:31Z,1786677451,68034,0.0,19.3,0.0,3.4,13.87
2026-08-14T03:17:33Z,1786677453,68034,0.6,30.5,21.7,199.3,17.08
2026-08-14T03:17:36Z,1786677456,68034,2.7,34.6,5.9,161.0,17.08
2026-08-14T03:17:38Z,1786677458,68034,4.9,40.2,6.7,111.5,16.12
2026-08-14T03:17:40Z,1786677460,68034,9.4,56.2,9.1,120.0,16.12
2026-08-14T03:17:42Z,1786677462,68034,8.1,54.5,8.8,129.2,16.12
2026-08-14T03:17:44Z,1786677464,68034,10.3,49.5,17.1,157.4,15.15
2026-08-14T03:17:46Z,1786677466,68034,15.3,46.1,16.0,169.8,15.15
2026-08-14T03:17:48Z,1786677468,68034,14.6,58.4,17.3,144.9,14.73
2026-08-14T03:17:50Z,1786677470,68034,19.2,59.7,7.9,164.4,14.73
2026-08-14T03:17:53Z,1786677473,68034,13.8,65.7,18.8,182.0,13.79
2026-08-14T03:17:55Z,1786677475,68034,22.4,76.8,25.9,193.1,13.79
2026-08-14T03:17:57Z,1786677477,68034,20.1,74.3,10.0,175.9,13.79
2026-08-14T03:17:59Z,1786677479,68034,19.6,77.2,8.8,201.1,12.93
2026-08-14T03:18:01Z,1786677481,68034,23.3,79.0,7.4,185.0,12.93
2026-08-14T03:18:03Z,1786677483,68034,21.3,78.8,10.6,184.2,12.21
2026-08-14T03:18:05Z,1786677485,68034,20.0,66.2,13.7,147.1,12.21
2026-08-14T03:18:07Z,1786677487,68034,21.2,73.4,15.2,174.6,11.32
2026-08-14T03:18:09Z,1786677490,68034,21.7,77.5,6.4,138.0,11.32
2026-08-14T03:18:12Z,1786677492,68034,19.3,79.6,9.6,181.0,11.32
2026-08-14T03:18:14Z,1786677494,68034,28.0,68.7,9.2,107.9,11.53
2026-08-14T03:18:16Z,1786677496,68034,20.0,71.8,9.9,117.8,11.53
2026-08-14T03:18:18Z,1786677498,68034,18.6,76.6,3.2,116.4,10.85
2026-08-14T03:18:20Z,1786677500,68034,19.8,76.2,7.1,137.4,10.85
2026-08-14T03:18:22Z,1786677502,68034,16.7,76.5,55.5,181.7,10.46
2026-08-14T03:18:24Z,1786677504,68034,16.6,78.5,3.3,199.2,10.46
2026-08-14T03:18:26Z,1786677506,68034,19.9,68.2,5.4,130.1,10.46
2026-08-14T03:18:29Z,1786677509,68034,29.3,70.2,19.5,123.0,9.70
2026-08-14T03:18:31Z,1786677511,68034,17.1,76.7,6.8,171.5,9.70
2026-08-14T03:18:33Z,1786677513,68034,18.1,60.6,3.8,118.2,11.57
2026-08-14T03:18:35Z,1786677515,68034,20.3,71.1,3.8,122.0,11.57
2026-08-14T03:18:37Z,1786677517,68034,19.7,77.6,2.5,165.4,12.32
2026-08-14T03:18:39Z,1786677519,68034,17.2,78.5,2.6,153.2,12.32
2026-08-14T03:18:41Z,1786677521,68034,20.1,57.9,4.3,81.5,12.32
2026-08-14T03:18:43Z,1786677523,68034,20.9,73.0,6.3,151.8,11.50
2026-08-14T03:18:46Z,1786677526,68034,21.1,76.8,3.4,129.3,11.50
2026-08-14T03:18:48Z,1786677528,68034,23.9,63.4,5.4,96.6,10.81
2026-08-14T03:18:50Z,1786677530,68034,20.8,75.7,3.7,112.6,10.81
2026-08-14T03:18:52Z,1786677532,68034,20.4,76.4,3.4,144.5,10.81
2026-08-14T03:18:54Z,1786677534,68034,21.6,77.0,5.2,178.8,9.95
2026-08-14T03:18:56Z,1786677536,68034,21.4,78.6,3.1,179.6,9.95
2026-08-14T03:18:58Z,1786677538,68034,19.6,70.8,3.4,120.7,9.63
2026-08-14T03:19:00Z,1786677540,68034,21.5,77.8,4.0,160.1,9.63
2026-08-14T03:19:02Z,1786677542,68034,18.5,81.6,3.3,182.0,8.86
2026-08-14T03:19:05Z,1786677545,68034,26.9,78.5,6.5,196.8,8.86
2026-08-14T03:19:07Z,1786677547,68034,16.5,76.5,7.9,204.9,8.86
2026-08-14T03:19:09Z,1786677549,68034,23.3,76.6,3.9,202.9,8.55
2026-08-14T03:19:11Z,1786677551,68034,21.2,79.8,5.3,224.4,8.55
2026-08-14T03:19:13Z,1786677553,68034,19.2,80.8,3.1,243.7,8.19
2026-08-14T03:19:15Z,1786677555,68034,24.0,75.5,5.4,228.2,8.19
