iso_time,epoch,node_pid,node_cpu_pct,node_rss_mb,java_cpu_pct,java_rss_mb,load_1m
2026-08-14T03:27:11Z,1786678031,68034,0.0,16.9,0.0,3.5,9.00
2026-08-14T03:27:13Z,1786678033,68034,1.7,32.0,41.8,199.5,8.84
2026-08-14T03:27:15Z,1786678035,68034,3.8,33.6,6.8,110.1,8.84
2026-08-14T03:27:17Z,1786678037,68034,5.8,35.6,6.4,98.2,9.09
2026-08-14T03:27:20Z,1786678040,68034,6.0,37.9,9.5,97.9,9.09
2026-08-14T03:27:22Z,1786678042,68034,8.6,38.4,8.8,102.0,9.09
2026-08-14T03:27:24Z,1786678044,68034,10.2,41.1,17.9,124.7,9.24
2026-08-14T03:27:26Z,1786678046,68034,9.2,46.6,9.1,150.1,9.24
2026-08-14T03:27:28Z,1786678048,68034,7.6,47.0,7.9,108.1,9.30
2026-08-14T03:27:31Z,1786678051,68034,8.2,50.3,12.0,124.0,9.30
2026-08-14T03:27:33Z,1786678053,68034,7.3,53.1,7.0,124.4,9.20
2026-08-14T03:27:35Z,1786678055,68034,6.7,54.6,3.2,111.7,9.20
2026-08-14T03:27:37Z,1786678057,68034,7.9,47.7,3.4,105.0,9.20
2026-08-14T03:27:39Z,1786678059,68034,10.0,48.7,15.7,93.0,9.34
2026-08-14T03:27:41Z,1786678061,68034,7.1,46.4,2.5,100.2,9.34
2026-08-14T03:27:44Z,1786678064,68034,7.4,55.4,3.8,114.9,9.08
2026-08-14T03:27:46Z,1786678066,68034,9.3,52.8,18.3,98.6,9.08
2026-08-14T03:27:48Z,1786678068,68034,8.3,54.8,3.1,96.3,9.07
2026-08-14T03:27:50Z,1786678070,68034,8.6,44.3,6.8,90.5,9.07
2026-08-14T03:27:52Z,1786678072,68034,6.3,59.8,2.4,104.1,8.98
2026-08-14T03:27:54Z,1786678074,68034,7.6,57.8,4.4,109.6,8.98
2026-08-14T03:27:57Z,1786678077,68034,7.4,62.5,2.1,99.9,8.98
2026-08-14T03:27:59Z,1786678079,68034,5.7,58.8,2.3,92.2,8.66
2026-08-14T03:28:01Z,1786678081,68034,8.8,57.5,4.1,90.0,8.66
2026-08-14T03:28:03Z,1786678083,68034,12.0,65.3,4.0,96.1,8.13
2026-08-14T03:28:05Z,1786678085,68034,12.5,44.6,23.2,85.0,8.13
2026-08-14T03:28:08Z,1786678088,68034,7.8,40.7,9.2,78.9,8.12
2026-08-14T03:28:10Z,1786678090,68034,7.0,57.0,4.5,99.2,8.12
2026-08-14T03:28:12Z,1786678092,68034,7.3,63.3,5.0,106.4,8.12
2026-08-14T03:28:14Z,1786678094,68034,40.8,73.0,38.3,159.4,8.51
2026-08-14T03:28:16Z,1786678096,68034,75.8,80.2,22.8,275.7,8.51
2026-08-14T03:28:19Z,1786678099,68034,77.2,74.4,43.3,306.4,8.47
2026-08-14T03:28:21Z,1786678101,68034,81.8,83.2,35.9,349.3,8.47
2026-08-14T03:28:23Z,1786678103,68034,87.2,83.0,24.5,412.6,8.51
2026-08-14T03:28:25Z,1786678105,68034,86.0,83.3,12.3,303.6,8.51
2026-08-14T03:28:27Z,1786678107,68034,83.5,85.4,9.3,368.4,8.31
2026-08-14T03:28:29Z,1786678109,68034,80.5,83.3,4.7,527.5,8.31
2026-08-14T03:28:31Z,1786678111,68034,77.3,88.0,6.2,632.2,8.31
2026-08-14T03:28:34Z,1786678114,68034,89.2,87.3,7.8,464.3,8.21
2026-08-14T03:28:36Z,1786678116,68034,80.2,84.0,6.5,421.1,8.21
2026-08-14T03:28:38Z,1786678118,68034,83.8,82.0,8.8,553.3,8.59
2026-08-14T03:28:40Z,1786678120,68034,85.8,83.5,34.7,600.6,8.59
2026-08-14T03:28:42Z,1786678122,68034,91.7,79.1,6.0,689.1,8.59
2026-08-14T03:28:44Z,1786678124,68034,10.1,79.7,2.0,521.5,8.62
2026-08-14T03:28:46Z,1786678126,68034,5.7,65.5,1.0,167.8,8.62
2026-08-14T03:28:49Z,1786678129,68034,8.2,50.2,1.3,56.1,9.29
2026-08-14T03:28:51Z,1786678131,68034,8.4,63.2,2.0,72.2,9.29
2026-08-14T03:28:53Z,1786678133,68034,10.2,67.9,2.0,84.3,9.35
2026-08-14T03:28:55Z,1786678135,68034,6.2,69.6,4.7,99.8,9.35
2026-08-14T03:28:57Z,1786678137,68034,11.6,61.7,1.8,92.9,9.35
2026-08-14T03:28:59Z,1786678139,68034,8.1,62.0,1.1,91.2,8.84
2026-08-14T03:29:01Z,1786678141,68034,8.7,64.4,1.6,106.3,8.84
2026-08-14T03:29:03Z,1786678143,68034,10.5,71.9,1.8,116.8,8.53
2026-08-14T03:29:06Z,1786678146,68034,8.3,57.0,1.2,83.8,8.53
2026-08-14T03:29:08Z,1786678148,68034,8.3,67.3,1.7,80.1,8.17
2026-08-14T03:29:10Z,1786678150,68034,10.0,68.8,2.6,84.2,8.17
2026-08-14T03:29:12Z,1786678152,68034,7.0,72.3,1.5,91.2,8.17
2026-08-14T03:29:14Z,1786678154,68034,8.8,75.4,1.6,100.2,8.32
2026-08-14T03:29:16Z,1786678156,68034,7.5,55.6,1.6,92.3,8.32
2026-08-14T03:29:18Z,1786678158,68034,11.0,59.5,1.2,69.9,7.97
2026-08-14T03:29:20Z,1786678160,68034,7.3,66.8,1.0,74.2,7.97
2026-08-14T03:29:23Z,1786678163,68034,9.0,70.5,1.3,87.7,7.65
2026-08-14T03:29:25Z,1786678165,68034,9.9,74.8,1.7,93.8,7.65
2026-08-14T03:29:27Z,1786678167,68034,9.2,63.5,1.1,84.7,7.65
2026-08-14T03:29:29Z,1786678169,68034,9.3,73.4,5.4,129.6,7.36
2026-08-14T03:29:31Z,1786678171,68034,13.1,74.1,2.0,130.3,7.36
2026-08-14T03:29:33Z,1786678173,68034,10.7,69.6,2.8,122.1,7.17
2026-08-14T03:29:35Z,1786678175,68034,8.0,47.6,2.0,65.7,7.17
2026-08-14T03:29:38Z,1786678178,68034,9.2,59.4,2.0,55.8,7.00
2026-08-14T03:29:40Z,1786678180,68034,9.3,54.3,1.4,61.0,7.00
2026-08-14T03:29:42Z,1786678182,68034,11.2,65.3,1.5,71.5,7.00
2026-08-14T03:29:44Z,1786678184,68034,11.4,70.4,2.2,75.8,7.08
2026-08-14T03:29:46Z,1786678186,68034,7.3,67.5,9.7,85.9,7.08
2026-08-14T03:29:48Z,1786678188,68034,9.7,66.9,1.9,81.0,6.91
2026-08-14T03:29:50Z,1786678190,68034,12.1,72.0,1.8,88.4,6.91
2026-08-14T03:29:53Z,1786678193,68034,9.8,76.0,1.7,93.6,7.00
2026-08-14T03:29:55Z,1786678195,68034,11.0,72.5,1.8,86.6,7.00
2026-08-14T03:29:57Z,1786678197,68034,5.1,54.0,7.9,126.9,7.00
2026-08-14T03:29:59Z,1786678199,68034,6.4,40.7,1.1,47.8,7.00
2026-08-14T03:30:01Z,1786678201,68034,5.7,61.4,0.7,63.9,7.00
2026-08-14T03:30:03Z,1786678203,68034,6.4,69.3,1.1,75.3,7.16
2026-08-14T03:30:05Z,1786678205,68034,5.6,40.2,1.1,48.4,7.16
2026-08-14T03:30:07Z,1786678208,68034,7.8,57.7,1.2,54.8,6.74
2026-08-14T03:30:10Z,1786678210,68034,6.9,59.0,1.1,54.7,6.74
2026-08-14T03:30:12Z,1786678212,68034,6.9,60.1,0.7,57.8,6.74
2026-08-14T03:30:14Z,1786678214,68034,6.0,48.2,1.3,63.3,6.68
2026-08-14T03:30:16Z,1786678216,68034,7.4,55.0,1.2,50.5,6.68
2026-08-14T03:30:18Z,1786678218,68034,9.5,51.4,1.4,50.1,6.71
2026-08-14T03:30:20Z,1786678220,68034,6.0,59.4,1.1,52.8,6.71
2026-08-14T03:30:22Z,1786678222,68034,8.1,64.2,1.3,66.6,6.33
2026-08-14T03:30:24Z,1786678224,68034,6.7,67.3,1.2,74.5,6.33
2026-08-14T03:30:27Z,1786678227,68034,9.5,47.4,1.4,50.2,6.33
2026-08-14T03:30:29Z,1786678229,68034,6.8,59.0,1.2,56.0,6.06
2026-08-14T03:30:31Z,1786678231,68034,8.5,56.3,1.3,60.2,6.06
2026-08-14T03:30:33Z,1786678233,68034,9.4,62.9,1.4,63.1,6.22
2026-08-14T03:30:35Z,1786678235,68034,7.8,54.2,1.0,58.9,6.22
2026-08-14T03:30:37Z,1786678237,68034,8.4,50.9,4.2,72.8,6.12
2026-08-14T03:30:39Z,1786678239,68034,10.6,64.0,2.0,80.9,6.12
2026-08-14T03:30:42Z,1786678242,68034,8.2,62.5,1.3,83.5,6.12
2026-08-14T03:30:44Z,1786678244,68034,10.0,67.5,1.3,75.1,5.79
2026-08-14T03:30:46Z,1786678246,68034,10.8,67.2,1.4,76.1,5.79
2026-08-14T03:30:48Z,1786678248,68034,8.1,61.1,1.3,76.2,5.97
2026-08-14T03:30:50Z,1786678250,68034,7.8,69.1,1.1,68.6,5.97
2026-08-14T03:30:52Z,1786678252,68034,7.9,72.2,1.3,73.1,5.97
2026-08-14T03:30:54Z,1786678254,68034,10.8,76.2,1.6,82.9,6.37
