iso_time,epoch,node_pid,node_cpu_pct,node_rss_mb,java_cpu_pct,java_rss_mb,load_1m
2026-08-15T07:44:17Z,1786779857,68034,0.0,19.3,0.0,3.4,1.59
2026-08-15T07:44:19Z,1786779859,68034,0.9,33.1,9.7,242.9,1.86
2026-08-15T07:44:21Z,1786779861,68034,6.8,38.0,10.7,274.9,1.86
2026-08-15T07:44:23Z,1786779863,68034,6.8,45.5,10.0,275.6,1.87
2026-08-15T07:44:25Z,1786779865,68034,9.5,57.6,17.1,276.5,1.87
2026-08-15T07:44:27Z,1786779867,68034,11.3,59.2,11.4,269.7,1.88
2026-08-15T07:44:29Z,1786779869,68034,7.9,60.6,15.5,250.3,1.88
2026-08-15T07:44:31Z,1786779871,68034,8.9,62.5,10.4,253.0,1.88
2026-08-15T07:44:33Z,1786779873,68034,12.6,66.9,10.9,244.4,1.89
2026-08-15T07:44:35Z,1786779875,68034,11.2,68.4,24.0,246.0,1.89
2026-08-15T07:44:38Z,1786779878,68034,10.9,67.9,7.1,246.2,1.82
2026-08-15T07:44:40Z,1786779880,68034,12.3,69.2,6.7,248.5,1.82
2026-08-15T07:44:42Z,1786779882,68034,13.3,69.9,6.1,253.9,1.82
2026-08-15T07:44:44Z,1786779884,68034,9.5,69.3,20.2,266.8,1.83
2026-08-15T07:44:46Z,1786779886,68034,14.1,70.4,6.2,265.8,1.83
2026-08-15T07:44:48Z,1786779888,68034,15.4,74.9,5.7,266.2,1.77
2026-08-15T07:44:50Z,1786779890,68034,9.1,75.6,12.6,262.6,1.77
2026-08-15T07:44:52Z,1786779892,68034,14.5,77.4,4.9,262.7,1.87
2026-08-15T07:44:54Z,1786779894,68034,12.1,78.5,10.5,262.8,1.87
2026-08-15T07:44:57Z,1786779897,68034,9.9,81.5,4.8,251.5,1.87
2026-08-15T07:44:59Z,1786779899,68034,11.9,82.6,8.6,257.4,1.72
2026-08-15T07:45:01Z,1786779901,68034,14.0,81.7,6.5,267.7,1.72
2026-08-15T07:45:03Z,1786779903,68034,13.1,80.5,4.4,278.5,1.66
2026-08-15T07:45:05Z,1786779905,68034,13.7,83.8,4.4,289.4,1.66
2026-08-15T07:45:07Z,1786779907,68034,16.8,79.3,6.0,300.0,1.66
2026-08-15T07:45:09Z,1786779909,68034,14.1,78.0,8.1,310.2,1.53
2026-08-15T07:45:11Z,1786779911,68034,9.1,81.1,6.1,251.9,1.53
2026-08-15T07:45:13Z,1786779913,68034,9.0,79.3,5.3,190.0,1.40
2026-08-15T07:45:16Z,1786779916,68034,13.1,78.0,5.1,189.4,1.40
2026-08-15T07:45:18Z,1786779918,68034,14.3,81.5,11.2,182.2,1.77
2026-08-15T07:45:20Z,1786779920,68034,38.0,82.6,17.8,261.2,1.77
2026-08-15T07:45:22Z,1786779922,68034,57.4,83.1,31.4,421.8,1.77
2026-08-15T07:45:24Z,1786779924,68034,74.4,85.8,90.1,629.7,2.03
2026-08-15T07:45:26Z,1786779926,68034,66.5,83.6,59.2,589.2,2.03
2026-08-15T07:45:28Z,1786779928,68034,71.8,84.9,13.2,658.2,3.23
2026-08-15T07:45:30Z,1786779930,68034,71.0,85.5,4.3,772.4,3.23
2026-08-15T07:45:32Z,1786779932,68034,68.4,89.1,1.8,785.1,3.05
2026-08-15T07:45:34Z,1786779934,68034,71.8,90.0,8.9,788.3,3.05
2026-08-15T07:45:36Z,1786779936,68034,73.0,90.5,1.8,788.6,3.05
2026-08-15T07:45:38Z,1786779939,68034,71.7,89.6,0.2,780.1,2.96
2026-08-15T07:45:41Z,1786779941,68034,71.5,89.4,3.1,779.3,2.96
2026-08-15T07:45:43Z,1786779943,68034,76.1,88.8,7.1,776.2,2.73
2026-08-15T07:45:45Z,1786779945,68034,68.9,90.2,19.9,776.8,2.73
2026-08-15T07:45:47Z,1786779947,68034,74.5,90.2,0.2,720.9,2.73
2026-08-15T07:45:49Z,1786779949,68034,14.3,86.6,1.8,710.0,3.15
2026-08-15T07:45:51Z,1786779951,68034,13.8,89.7,2.3,714.9,3.15
2026-08-15T07:45:53Z,1786779953,68034,10.0,88.3,1.4,715.8,3.06
2026-08-15T07:45:55Z,1786779955,68034,10.8,81.4,2.3,669.0,3.06
2026-08-15T07:45:57Z,1786779957,68034,9.4,73.0,1.1,610.2,2.89
2026-08-15T07:45:59Z,1786779959,68034,6.6,75.8,3.7,450.6,2.89
2026-08-15T07:46:02Z,1786779962,68034,14.3,78.8,3.1,269.0,2.89
2026-08-15T07:46:04Z,1786779964,68034,8.5,83.9,14.2,231.8,2.98
2026-08-15T07:46:06Z,1786779966,68034,6.9,82.0,0.7,227.7,2.98
2026-08-15T07:46:08Z,1786779968,68034,14.1,80.2,2.6,189.6,3.06
2026-08-15T07:46:10Z,1786779970,68034,9.8,79.4,2.6,207.3,3.06
2026-08-15T07:46:12Z,1786779972,68034,13.9,82.5,2.2,214.7,3.06
2026-08-15T07:46:14Z,1786779974,68034,7.5,79.2,1.0,189.0,3.22
2026-08-15T07:46:16Z,1786779976,68034,12.1,77.2,1.7,196.9,3.22
2026-08-15T07:46:18Z,1786779978,68034,13.8,76.6,4.9,195.8,2.96
2026-08-15T07:46:21Z,1786779981,68034,14.8,78.1,1.7,196.5,2.96
2026-08-15T07:46:23Z,1786779983,68034,9.3,78.2,2.4,208.4,2.80
2026-08-15T07:46:25Z,1786779985,68034,12.2,78.1,1.7,217.8,2.80
2026-08-15T07:46:27Z,1786779987,68034,12.7,77.8,1.6,217.9,2.80
2026-08-15T07:46:29Z,1786779989,68034,8.5,81.0,2.1,198.0,2.58
