iso_time,epoch,node_pid,node_cpu_pct,node_rss_mb,java_cpu_pct,java_rss_mb,load_1m
2026-08-15T08:29:38Z,1786782578,68034,0.0,8.7,0.8,3.5,3.87
2026-08-15T08:29:40Z,1786782580,68034,0.3,24.5,22.6,218.5,3.87
2026-08-15T08:29:42Z,1786782582,68034,0.1,25.8,6.2,238.3,3.80
2026-08-15T08:29:44Z,1786782584,68034,2.4,27.5,3.9,238.2,3.80
2026-08-15T08:29:46Z,1786782586,68034,2.4,38.6,3.7,219.4,3.80
2026-08-15T08:29:48Z,1786782588,68034,4.2,40.7,9.8,211.9,3.82
2026-08-15T08:29:51Z,1786782591,68034,2.7,53.2,5.1,207.5,3.82
2026-08-15T08:29:53Z,1786782593,68034,5.4,55.8,10.9,217.4,3.75
2026-08-15T08:29:55Z,1786782595,68034,5.2,54.5,7.9,217.7,3.75
2026-08-15T08:29:57Z,1786782597,68034,3.9,37.4,15.0,90.6,3.77
2026-08-15T08:29:59Z,1786782599,68034,5.2,38.9,6.2,95.0,3.77
2026-08-15T08:30:01Z,1786782601,68034,4.3,41.9,4.2,105.5,3.77
2026-08-15T08:30:03Z,1786782603,68034,7.1,47.2,27.2,112.4,3.55
2026-08-15T08:30:05Z,1786782605,68034,4.1,52.5,9.5,136.1,3.55
2026-08-15T08:30:07Z,1786782607,68034,6.1,51.8,5.7,122.7,4.47
2026-08-15T08:30:10Z,1786782610,68034,10.2,55.8,12.9,133.4,4.47
2026-08-15T08:30:12Z,1786782612,68034,7.6,55.9,10.8,135.8,4.51
2026-08-15T08:30:14Z,1786782614,68034,5.2,52.5,5.6,133.7,4.51
2026-08-15T08:30:16Z,1786782616,68034,7.8,54.0,11.2,140.6,4.51
2026-08-15T08:30:18Z,1786782618,68034,9.1,51.4,13.6,126.7,4.15
2026-08-15T08:30:20Z,1786782620,68034,10.1,56.8,6.9,132.4,4.15
2026-08-15T08:30:22Z,1786782622,68034,8.9,65.8,6.7,141.2,3.81
2026-08-15T08:30:24Z,1786782624,68034,10.2,66.7,10.8,147.3,3.81
2026-08-15T08:30:27Z,1786782627,68034,13.3,72.9,7.1,154.7,3.91
2026-08-15T08:30:29Z,1786782629,68034,11.1,75.6,10.4,166.8,3.91
2026-08-15T08:30:31Z,1786782631,68034,9.9,74.9,9.1,177.9,3.91
2026-08-15T08:30:33Z,1786782633,68034,15.7,74.5,9.8,184.4,3.76
2026-08-15T08:30:35Z,1786782635,68034,8.1,76.9,8.9,161.1,3.76
2026-08-15T08:30:37Z,1786782637,68034,8.8,62.5,4.6,120.6,4.10
2026-08-15T08:30:39Z,1786782639,68034,15.1,69.7,10.9,132.2,4.10
2026-08-15T08:30:41Z,1786782641,68034,14.9,73.1,13.1,141.2,4.10
2026-08-15T08:30:44Z,1786782644,68034,14.0,73.3,8.7,156.2,4.09
2026-08-15T08:30:46Z,1786782646,68034,12.4,74.8,5.9,163.7,4.09
2026-08-15T08:30:48Z,1786782648,68034,17.9,73.9,8.4,169.1,4.00
2026-08-15T08:30:50Z,1786782650,68034,15.8,77.7,6.2,185.7,4.00
2026-08-15T08:30:52Z,1786782652,68034,15.0,77.0,7.1,180.3,4.24
2026-08-15T08:30:54Z,1786782654,68034,14.8,75.6,6.8,181.4,4.24
2026-08-15T08:30:56Z,1786782656,68034,13.2,75.7,6.8,168.0,4.24
