iso_time,epoch,node_pid,node_cpu_pct,node_rss_mb,java_cpu_pct,java_rss_mb,load_1m
2026-08-13T06:20:02Z,1786602002,68032,0.0,0.5,0.0,3.4,3.98
2026-08-13T06:20:04Z,1786602004,68032,0.0,0.5,26.4,227.5,4.30
2026-08-13T06:20:06Z,1786602006,68032,0.0,0.5,8.3,240.8,4.30
2026-08-13T06:20:08Z,1786602008,68032,0.0,0.5,8.8,224.8,4.75
2026-08-13T06:20:10Z,1786602010,68032,0.0,0.5,17.3,203.7,4.75
2026-08-13T06:20:12Z,1786602012,68032,0.0,0.5,10.9,196.4,5.17
2026-08-13T06:20:14Z,1786602014,68032,0.0,0.5,17.6,183.0,5.17
2026-08-13T06:20:16Z,1786602016,68032,0.0,0.5,19.1,196.6,5.17
2026-08-13T06:20:18Z,1786602018,68032,0.0,0.5,13.2,184.1,5.24
2026-08-13T06:20:21Z,1786602021,68032,0.0,0.5,5.6,165.4,5.24
2026-08-13T06:20:23Z,1786602023,68032,0.0,0.5,14.7,144.0,5.06
2026-08-13T06:20:25Z,1786602025,68032,0.0,0.5,15.5,160.4,5.06
2026-08-13T06:20:27Z,1786602027,68032,0.0,0.5,13.5,156.0,5.06
2026-08-13T06:20:29Z,1786602029,68032,0.0,0.5,16.3,162.4,5.06
2026-08-13T06:20:31Z,1786602031,68032,0.0,0.5,11.4,182.5,5.06
2026-08-13T06:20:33Z,1786602033,68032,0.0,0.5,10.3,195.2,4.89
2026-08-13T06:20:35Z,1786602035,68032,0.0,0.5,34.2,200.2,4.89
2026-08-13T06:20:37Z,1786602037,68032,0.0,0.5,7.9,216.6,5.22
2026-08-13T06:20:39Z,1786602039,68032,0.0,0.5,4.8,105.0,5.22
2026-08-13T06:20:41Z,1786602041,68032,0.0,0.5,6.3,146.5,5.22
2026-08-13T06:20:44Z,1786602044,68032,0.0,0.5,4.6,104.1,5.04
2026-08-13T06:20:46Z,1786602046,68032,0.0,0.5,23.0,129.1,5.04
2026-08-13T06:20:48Z,1786602048,68032,0.0,0.5,4.7,133.9,4.88
2026-08-13T06:20:50Z,1786602050,68032,0.0,0.5,8.7,108.6,4.88
2026-08-13T06:20:52Z,1786602052,68032,0.0,0.5,48.1,166.5,4.88
2026-08-13T06:20:54Z,1786602054,68032,0.0,0.5,3.3,180.9,4.81
2026-08-13T06:20:56Z,1786602056,68032,0.0,0.5,2.3,145.4,4.81
2026-08-13T06:20:58Z,1786602058,68032,0.0,0.5,8.9,197.8,4.50
2026-08-13T06:21:00Z,1786602060,68032,0.0,0.5,2.8,173.0,4.50
2026-08-13T06:21:02Z,1786602062,68032,0.0,0.5,4.7,181.2,4.38
2026-08-13T06:21:05Z,1786602065,68032,0.0,0.5,3.1,194.7,4.38
2026-08-13T06:21:07Z,1786602067,68032,0.0,0.5,3.6,224.3,4.38
2026-08-13T06:21:09Z,1786602069,68032,0.0,0.5,2.6,226.9,4.19
2026-08-13T06:21:11Z,1786602071,68032,0.0,0.5,4.1,229.8,4.19
2026-08-13T06:21:13Z,1786602073,68032,0.0,0.5,4.2,170.3,4.26
2026-08-13T06:21:15Z,1786602075,68032,0.0,0.5,4.9,169.7,4.26
2026-08-13T06:21:17Z,1786602077,68032,0.0,0.5,2.7,164.7,4.72
2026-08-13T06:21:19Z,1786602079,68032,0.0,0.5,2.9,162.7,4.72
2026-08-13T06:21:21Z,1786602081,68032,0.0,0.5,2.7,146.7,4.72
2026-08-13T06:21:23Z,1786602083,68032,0.0,0.5,2.9,153.4,5.22
2026-08-13T06:21:26Z,1786602086,68032,0.0,0.5,2.6,168.4,5.22
2026-08-13T06:21:28Z,1786602088,68032,0.0,0.5,6.2,138.6,5.20
2026-08-13T06:21:30Z,1786602090,68032,0.0,0.5,4.6,108.0,5.20
2026-08-13T06:21:32Z,1786602092,68032,0.0,0.5,4.0,125.6,5.20
2026-08-13T06:21:34Z,1786602094,68032,0.0,0.5,3.5,118.5,5.18
2026-08-13T06:21:36Z,1786602096,68032,0.0,0.5,4.2,105.4,5.18
2026-08-13T06:21:38Z,1786602098,68032,0.0,0.5,4.2,121.9,5.49
2026-08-13T06:21:40Z,1786602100,68032,0.0,0.5,7.9,114.4,5.49
2026-08-13T06:21:42Z,1786602102,68032,0.0,0.5,3.2,124.0,5.37
2026-08-13T06:21:44Z,1786602104,68032,0.0,0.5,3.0,129.7,5.37
2026-08-13T06:21:46Z,1786602106,68032,0.0,0.5,3.6,149.8,5.37
2026-08-13T06:21:49Z,1786602109,68032,0.0,0.5,3.1,145.4,5.58
2026-08-13T06:21:51Z,1786602111,68032,0.0,0.5,3.3,114.7,5.58
2026-08-13T06:21:53Z,1786602113,68032,0.0,0.5,3.0,121.8,5.37
2026-08-13T06:21:55Z,1786602115,68032,0.0,0.5,2.4,130.2,5.37
2026-08-13T06:21:57Z,1786602117,68032,0.0,0.5,3.1,156.2,5.37
2026-08-13T06:21:59Z,1786602119,68032,0.0,0.5,3.9,106.1,5.66
2026-08-13T06:22:01Z,1786602121,68032,0.0,0.5,3.6,120.5,5.66
2026-08-13T06:22:03Z,1786602123,68032,0.0,0.5,3.6,148.7,5.61
2026-08-13T06:22:05Z,1786602125,68032,0.0,0.5,2.8,179.1,5.61
2026-08-13T06:22:07Z,1786602127,68032,0.0,0.5,4.2,190.5,5.56
2026-08-13T06:22:09Z,1786602129,68032,0.0,0.5,3.6,179.9,5.56
2026-08-13T06:22:12Z,1786602132,68032,0.0,0.5,3.5,189.7,5.56
2026-08-13T06:22:14Z,1786602134,68032,0.0,0.5,4.9,222.0,5.52
2026-08-13T06:22:16Z,1786602136,68032,0.0,0.5,3.4,261.7,5.52
2026-08-13T06:22:18Z,1786602138,68032,0.0,0.5,2.6,325.5,5.55
2026-08-13T06:22:20Z,1786602140,68032,0.0,0.5,3.4,288.2,5.55
2026-08-13T06:22:22Z,1786602142,68032,0.0,0.5,3.7,321.5,5.55
2026-08-13T06:22:24Z,1786602144,68032,0.0,0.5,2.8,294.3,5.51
2026-08-13T06:22:26Z,1786602146,68032,0.0,0.5,3.8,297.3,5.51
