iso_time,epoch,node_pid,node_cpu_pct,node_rss_mb,java_cpu_pct,java_rss_mb,load_1m
2026-08-13T06:12:28Z,1786601548,68032,0.0,0.5,0.0,1.9,6.45
2026-08-13T06:12:30Z,1786601550,68032,0.0,0.5,10.7,188.0,6.45
2026-08-13T06:12:32Z,1786601552,68032,0.0,0.5,9.1,188.9,6.02
2026-08-13T06:12:34Z,1786601554,68032,0.0,0.5,10.8,83.6,6.02
2026-08-13T06:12:36Z,1786601556,68032,0.0,0.5,3.0,85.2,6.02
2026-08-13T06:12:38Z,1786601558,68032,0.0,0.5,3.4,89.7,6.01
2026-08-13T06:12:41Z,1786601561,68032,0.0,0.5,1.1,84.1,6.01
2026-08-13T06:12:43Z,1786601563,68032,0.0,0.5,6.5,121.9,5.85
2026-08-13T06:12:45Z,1786601565,68032,0.0,0.5,7.8,120.6,5.85
2026-08-13T06:12:47Z,1786601567,68032,0.0,0.5,4.7,130.2,6.02
2026-08-13T06:12:49Z,1786601569,68032,0.0,0.5,3.3,131.0,6.02
2026-08-13T06:12:51Z,1786601571,68032,0.0,0.5,5.1,135.9,6.02
2026-08-13T06:12:53Z,1786601573,68032,0.0,0.5,9.1,140.0,5.94
2026-08-13T06:12:55Z,1786601575,68032,0.0,0.5,5.3,148.3,5.94
2026-08-13T06:12:57Z,1786601577,68032,0.0,0.5,5.2,147.4,5.87
2026-08-13T06:12:59Z,1786601579,68032,0.0,0.5,5.6,146.7,5.87
2026-08-13T06:13:02Z,1786601582,68032,0.0,0.5,3.7,138.2,5.87
2026-08-13T06:13:04Z,1786601584,68032,0.0,0.5,3.6,102.6,5.64
2026-08-13T06:13:06Z,1786601586,68032,0.0,0.5,6.0,109.1,5.64
2026-08-13T06:13:08Z,1786601588,68032,0.0,0.5,5.0,120.0,5.43
2026-08-13T06:13:10Z,1786601590,68032,0.0,0.5,12.3,121.8,5.43
2026-08-13T06:13:12Z,1786601592,68032,0.0,0.5,5.1,127.4,5.15
2026-08-13T06:13:14Z,1786601594,68032,0.0,0.5,4.6,139.2,5.15
2026-08-13T06:13:16Z,1786601596,68032,0.0,0.5,3.5,138.0,5.15
2026-08-13T06:13:18Z,1786601598,68032,0.0,0.5,4.3,143.9,4.90
2026-08-13T06:13:20Z,1786601600,68032,0.0,0.5,7.5,145.8,4.90
2026-08-13T06:13:23Z,1786601603,68032,0.0,0.5,3.8,145.0,4.59
