iso_time,epoch,node_pid,node_cpu_pct,node_rss_mb,java_cpu_pct,java_rss_mb,load_1m
2026-08-14T02:37:57Z,1786675077,68034,0.0,7.6,0.9,3.5,4.90
2026-08-14T02:37:59Z,1786675079,68034,2.0,26.1,35.9,188.5,4.90
2026-08-14T02:38:01Z,1786675081,68034,0.1,27.4,17.7,205.6,4.90
2026-08-14T02:38:03Z,1786675083,68034,0.9,25.3,3.3,91.1,4.83
2026-08-14T02:38:05Z,1786675085,68034,2.1,31.6,3.9,88.7,4.83
2026-08-14T02:38:07Z,1786675087,68034,1.9,31.2,5.7,71.7,4.68
2026-08-14T02:38:09Z,1786675089,68034,1.6,35.6,1.9,77.9,4.68
2026-08-14T02:38:12Z,1786675092,68034,3.2,36.2,3.3,116.0,4.79
2026-08-14T02:38:14Z,1786675094,68034,3.2,36.6,4.6,115.6,4.79
2026-08-14T02:38:16Z,1786675096,68034,2.1,36.2,6.0,124.5,4.79
2026-08-14T02:38:18Z,1786675098,68034,4.5,39.0,5.6,129.9,4.64
2026-08-14T02:38:20Z,1786675100,68034,3.8,40.1,5.8,106.8,4.64
2026-08-14T02:38:22Z,1786675102,68034,3.4,40.8,4.5,98.9,4.27
2026-08-14T02:38:24Z,1786675104,68034,2.9,43.3,16.1,135.5,4.27
2026-08-14T02:38:26Z,1786675106,68034,6.6,45.9,3.3,126.8,4.25
2026-08-14T02:38:29Z,1786675109,68034,5.1,45.4,3.7,121.8,4.25
2026-08-14T02:38:31Z,1786675111,68034,7.2,45.7,4.9,100.0,4.25
2026-08-14T02:38:33Z,1786675113,68034,6.3,47.1,4.4,99.9,4.07
2026-08-14T02:38:35Z,1786675115,68034,4.7,51.6,3.7,111.0,4.07
2026-08-14T02:38:37Z,1786675117,68034,11.3,47.2,7.5,108.7,4.22
2026-08-14T02:38:39Z,1786675119,68034,6.1,49.2,4.7,103.8,4.22
2026-08-14T02:38:41Z,1786675121,68034,7.3,57.5,2.2,108.4,4.29
2026-08-14T02:38:43Z,1786675123,68034,6.5,56.8,4.7,113.5,4.29
2026-08-14T02:38:45Z,1786675125,68034,9.5,58.4,4.0,119.5,4.29
