iso_time,epoch,node_pid,node_cpu_pct,node_rss_mb,java_cpu_pct,java_rss_mb,load_1m
2026-08-13T06:29:40Z,1786602580,68034,0.0,16.8,1.0,3.4,3.86
2026-08-13T06:29:42Z,1786602582,68034,0.6,33.9,16.8,242.9,3.55
2026-08-13T06:29:45Z,1786602585,68034,2.1,37.1,3.8,228.4,3.55
2026-08-13T06:29:47Z,1786602587,68034,2.9,40.2,4.2,213.3,3.55
2026-08-13T06:29:49Z,1786602589,68034,6.2,43.1,7.5,214.4,3.26
2026-08-13T06:29:51Z,1786602591,68034,8.8,43.0,10.5,122.6,3.26
2026-08-13T06:29:53Z,1786602593,68034,8.1,44.9,8.5,124.8,3.24
2026-08-13T06:29:55Z,1786602595,68034,8.4,47.7,8.8,177.4,3.24
2026-08-13T06:29:57Z,1786602597,68034,7.8,53.3,6.2,179.5,3.24
2026-08-13T06:29:59Z,1786602599,68034,7.0,54.7,14.8,162.5,3.06
2026-08-13T06:30:01Z,1786602601,68034,7.6,54.8,6.8,148.9,3.06
2026-08-13T06:30:03Z,1786602603,68034,8.2,58.4,5.0,143.3,2.98
2026-08-13T06:30:06Z,1786602606,68034,7.8,60.5,8.4,166.2,2.98
2026-08-13T06:30:08Z,1786602608,68034,7.2,63.0,5.7,161.0,3.62
2026-08-13T06:30:10Z,1786602610,68034,9.9,61.0,3.3,143.1,3.62
2026-08-13T06:30:12Z,1786602612,68034,9.4,66.1,7.8,131.6,3.62
2026-08-13T06:30:14Z,1786602614,68034,8.6,68.9,5.9,130.2,4.37
2026-08-13T06:30:16Z,1786602616,68034,12.1,71.1,4.7,143.7,4.37
2026-08-13T06:30:18Z,1786602618,68034,10.8,76.8,6.7,151.5,4.82
2026-08-13T06:30:20Z,1786602620,68034,6.8,68.4,2.4,137.9,4.82
2026-08-13T06:30:22Z,1786602622,68034,7.1,67.2,9.6,132.8,4.59
2026-08-13T06:30:25Z,1786602625,68034,5.9,62.6,2.6,107.0,4.59
2026-08-13T06:30:27Z,1786602627,68034,9.6,69.6,3.2,119.8,4.59
2026-08-13T06:30:29Z,1786602629,68034,7.0,72.6,1.8,121.9,4.39
2026-08-13T06:30:31Z,1786602631,68034,10.6,72.7,4.6,109.9,4.39
2026-08-13T06:30:33Z,1786602633,68034,8.2,61.2,9.5,107.9,4.75
2026-08-13T06:30:35Z,1786602635,68034,6.5,57.9,4.5,99.1,4.75
2026-08-13T06:30:37Z,1786602637,68034,7.8,66.4,1.3,113.7,4.75
2026-08-13T06:30:39Z,1786602639,68034,7.7,63.7,2.2,96.1,4.37
2026-08-13T06:30:41Z,1786602641,68034,7.0,73.1,3.2,112.7,4.37
2026-08-13T06:30:43Z,1786602643,68034,31.8,76.4,15.6,184.9,4.10
2026-08-13T06:30:45Z,1786602645,68034,61.6,81.3,39.4,291.8,4.10
2026-08-13T06:30:48Z,1786602648,68034,66.5,82.2,78.3,336.9,4.34
2026-08-13T06:30:50Z,1786602650,68034,78.9,89.0,24.3,330.1,4.34
2026-08-13T06:30:52Z,1786602652,68034,75.3,87.6,41.8,436.6,4.34
2026-08-13T06:30:54Z,1786602654,68034,75.5,84.6,6.7,480.9,4.23
2026-08-13T06:30:56Z,1786602656,68034,77.4,82.8,7.2,534.6,4.23
2026-08-13T06:30:58Z,1786602658,68034,66.1,84.9,0.3,678.0,3.89
2026-08-13T06:31:00Z,1786602660,68034,73.8,89.6,1.0,709.0,3.89
2026-08-13T06:31:02Z,1786602662,68034,73.5,84.4,0.2,699.2,4.62
2026-08-13T06:31:05Z,1786602665,68034,76.6,84.9,0.8,691.5,4.62
2026-08-13T06:31:07Z,1786602667,68034,69.1,85.3,16.3,698.0,4.62
2026-08-13T06:31:09Z,1786602669,68034,70.3,84.5,55.5,736.3,4.81
2026-08-13T06:31:11Z,1786602671,68034,71.5,84.1,0.4,594.5,4.81
2026-08-13T06:31:13Z,1786602673,68034,6.5,82.7,0.9,288.8,5.06
2026-08-13T06:31:15Z,1786602675,68034,7.1,55.1,1.3,128.2,5.06
2026-08-13T06:31:17Z,1786602677,68034,7.3,60.0,1.5,87.9,5.06
2026-08-13T06:31:19Z,1786602679,68034,7.7,56.0,1.8,66.8,5.06
2026-08-13T06:31:21Z,1786602681,68034,10.8,65.2,1.8,71.8,5.06
2026-08-13T06:31:23Z,1786602683,68034,9.1,65.3,6.2,84.2,4.81
2026-08-13T06:31:26Z,1786602686,68034,6.1,55.7,1.0,69.4,4.81
2026-08-13T06:31:28Z,1786602688,68034,9.7,65.4,1.8,79.8,4.75
2026-08-13T06:31:30Z,1786602690,68034,7.1,56.2,6.1,89.2,4.75
2026-08-13T06:31:32Z,1786602692,68034,8.0,56.9,1.4,86.3,4.75
2026-08-13T06:31:34Z,1786602694,68034,9.0,61.0,1.6,82.1,4.93
2026-08-13T06:31:36Z,1786602696,68034,7.1,63.0,1.2,67.9,4.93
2026-08-13T06:31:38Z,1786602698,68034,7.7,67.4,1.6,74.8,4.93
2026-08-13T06:31:40Z,1786602700,68034,9.2,65.5,1.1,97.5,4.93
2026-08-13T06:31:42Z,1786602702,68034,7.7,64.9,1.2,99.5,4.93
2026-08-13T06:31:45Z,1786602705,68034,7.3,50.4,1.1,67.0,4.78
2026-08-13T06:31:47Z,1786602707,68034,7.9,58.2,1.3,61.6,4.78
2026-08-13T06:31:49Z,1786602709,68034,6.7,44.3,1.0,57.7,4.80
2026-08-13T06:31:51Z,1786602711,68034,7.5,43.5,1.5,65.5,4.80
2026-08-13T06:31:53Z,1786602713,68034,7.6,58.0,1.8,81.4,4.49
2026-08-13T06:31:55Z,1786602715,68034,6.4,60.6,1.1,82.4,4.49
2026-08-13T06:31:57Z,1786602717,68034,8.2,62.1,3.4,83.5,4.49
2026-08-13T06:31:59Z,1786602719,68034,5.3,44.2,1.2,111.3,4.45
2026-08-13T06:32:02Z,1786602722,68034,7.8,58.4,1.6,64.0,4.45
2026-08-13T06:32:04Z,1786602724,68034,9.1,65.4,1.9,76.4,4.66
2026-08-13T06:32:06Z,1786602726,68034,8.5,53.7,1.4,65.3,4.66
2026-08-13T06:32:08Z,1786602728,68034,7.3,54.4,1.2,58.8,4.60
2026-08-13T06:32:10Z,1786602730,68034,6.4,56.0,1.1,61.7,4.60
2026-08-13T06:32:12Z,1786602732,68034,8.8,59.8,1.3,62.6,4.60
2026-08-13T06:32:14Z,1786602734,68034,7.1,64.0,0.9,70.3,4.56
2026-08-13T06:32:16Z,1786602736,68034,11.8,69.1,1.0,72.0,4.56
2026-08-13T06:32:18Z,1786602738,68034,6.5,67.2,0.8,73.1,4.83
2026-08-13T06:32:21Z,1786602741,68034,5.1,55.0,0.6,57.8,4.83
2026-08-13T06:32:23Z,1786602743,68034,6.2,56.4,1.1,57.9,5.16
2026-08-13T06:32:25Z,1786602745,68034,5.4,63.4,0.6,58.4,5.16
2026-08-13T06:32:27Z,1786602747,68034,7.5,67.8,1.6,68.8,5.16
2026-08-13T06:32:29Z,1786602749,68034,7.3,68.2,0.9,71.6,5.31
2026-08-13T06:32:31Z,1786602751,68034,8.0,62.9,1.1,71.0,5.31
2026-08-13T06:32:33Z,1786602753,68034,8.5,62.4,1.6,74.9,5.37
2026-08-13T06:32:35Z,1786602755,68034,6.2,64.6,1.3,64.5,5.37
2026-08-13T06:32:37Z,1786602757,68034,6.4,56.5,0.8,59.4,5.37
2026-08-13T06:32:40Z,1786602760,68034,9.2,63.0,1.5,63.8,4.94
2026-08-13T06:32:42Z,1786602762,68034,10.9,64.1,2.5,68.8,4.94
2026-08-13T06:32:44Z,1786602764,68034,6.5,60.8,1.0,70.0,4.94
2026-08-13T06:32:46Z,1786602766,68034,7.2,57.6,1.0,63.7,4.94
2026-08-13T06:32:48Z,1786602768,68034,9.9,66.8,1.3,63.2,4.87
2026-08-13T06:32:50Z,1786602770,68034,10.2,54.1,1.1,64.7,4.87
2026-08-13T06:32:52Z,1786602772,68034,7.5,55.6,1.4,67.9,4.87
2026-08-13T06:32:54Z,1786602774,68034,9.1,60.0,1.8,56.8,4.80
2026-08-13T06:32:56Z,1786602776,68034,9.1,62.9,1.8,62.7,4.80
2026-08-13T06:32:59Z,1786602779,68034,8.5,49.8,1.6,63.0,4.57
2026-08-13T06:33:01Z,1786602781,68034,7.2,60.5,1.1,65.0,4.57
