iso_time,epoch,node_pid,node_cpu_pct,node_rss_mb,java_cpu_pct,java_rss_mb,load_1m
2026-08-15T08:52:40Z,1786783960,68034,0.0,19.7,0.0,3.6,5.93
2026-08-15T08:52:42Z,1786783962,68034,1.4,32.2,11.3,215.8,5.93
2026-08-15T08:52:44Z,1786783964,68034,1.7,33.8,3.4,225.2,5.45
2026-08-15T08:52:46Z,1786783966,68034,2.3,35.9,5.3,214.8,5.45
2026-08-15T08:52:48Z,1786783968,68034,1.7,42.5,5.9,207.7,5.17
2026-08-15T08:52:50Z,1786783970,68034,5.3,45.7,7.2,198.5,5.17
2026-08-15T08:52:53Z,1786783973,68034,3.6,49.6,4.5,199.2,5.00
2026-08-15T08:52:55Z,1786783975,68034,5.4,59.1,5.6,208.2,5.00
2026-08-15T08:52:57Z,1786783977,68034,5.2,63.0,9.4,209.6,5.00
2026-08-15T08:52:59Z,1786783979,68034,6.0,63.3,8.2,209.7,4.68
2026-08-15T08:53:01Z,1786783981,68034,6.9,63.6,9.6,209.9,4.68
2026-08-15T08:53:03Z,1786783983,68034,9.9,64.4,13.4,217.8,5.03
2026-08-15T08:53:05Z,1786783985,68034,6.2,65.3,4.9,218.3,5.03
2026-08-15T08:53:07Z,1786783987,68034,9.3,66.7,10.3,219.2,5.03
2026-08-15T08:53:09Z,1786783989,68034,8.7,67.1,7.4,220.0,4.78
2026-08-15T08:53:11Z,1786783991,68034,10.8,70.1,17.4,220.8,4.78
2026-08-15T08:53:14Z,1786783994,68034,10.1,70.4,10.4,214.6,4.48
2026-08-15T08:53:16Z,1786783996,68034,11.1,67.7,5.4,183.8,4.48
2026-08-15T08:53:18Z,1786783998,68034,6.0,65.9,7.2,142.4,4.60
2026-08-15T08:53:20Z,1786784000,68034,12.8,60.9,8.1,147.8,4.60
2026-08-15T08:53:22Z,1786784002,68034,9.8,61.3,9.0,155.1,4.60
2026-08-15T08:53:24Z,1786784004,68034,8.5,64.5,6.2,166.5,4.63
2026-08-15T08:53:26Z,1786784006,68034,10.5,69.3,13.6,180.3,4.63
2026-08-15T08:53:28Z,1786784008,68034,11.2,73.0,5.1,164.4,4.58
2026-08-15T08:53:31Z,1786784011,68034,15.7,74.9,11.3,172.7,4.58
2026-08-15T08:53:33Z,1786784013,68034,10.4,60.5,5.9,106.4,5.02
2026-08-15T08:53:35Z,1786784015,68034,14.8,68.2,7.8,128.0,5.02
2026-08-15T08:53:37Z,1786784017,68034,16.6,69.2,10.1,145.5,5.02
2026-08-15T08:53:39Z,1786784019,68034,16.5,76.8,8.2,161.6,4.93
2026-08-15T08:53:41Z,1786784021,68034,16.0,77.3,8.4,171.0,4.93
2026-08-15T08:53:43Z,1786784023,68034,11.9,78.1,12.3,182.5,4.78
2026-08-15T08:53:46Z,1786784026,68034,16.6,78.7,19.6,197.8,4.78
2026-08-15T08:53:48Z,1786784028,68034,18.3,78.8,7.9,195.4,4.72
2026-08-15T08:53:50Z,1786784030,68034,16.6,78.7,5.4,188.9,4.72
2026-08-15T08:53:52Z,1786784032,68034,18.3,81.9,11.9,166.0,4.72
2026-08-15T08:53:54Z,1786784034,68034,16.1,82.9,8.2,190.3,4.42
2026-08-15T08:53:56Z,1786784036,68034,11.4,81.6,9.1,206.4,4.42
2026-08-15T08:53:58Z,1786784038,68034,16.4,82.1,11.9,216.3,4.30
2026-08-15T08:54:00Z,1786784041,68034,16.6,82.3,8.2,232.0,4.30
2026-08-15T08:54:03Z,1786784043,68034,14.1,81.5,7.4,229.8,4.12
2026-08-15T08:54:05Z,1786784045,68034,15.2,81.7,7.8,244.0,4.12
2026-08-15T08:54:07Z,1786784047,68034,15.9,81.6,16.3,257.8,4.12
2026-08-15T08:54:09Z,1786784049,68034,13.8,81.0,7.1,273.3,4.59
2026-08-15T08:54:11Z,1786784051,68034,11.5,81.6,8.2,287.8,4.59
2026-08-15T08:54:13Z,1786784053,68034,16.5,83.1,7.8,302.1,4.30
2026-08-15T08:54:15Z,1786784055,68034,18.6,82.5,7.5,313.0,4.30
2026-08-15T08:54:17Z,1786784057,68034,15.3,82.8,7.3,323.0,4.30
2026-08-15T08:54:20Z,1786784060,68034,15.7,82.5,5.5,328.6,4.12
2026-08-15T08:54:22Z,1786784062,68034,16.7,81.5,6.9,317.3,4.12
2026-08-15T08:54:24Z,1786784064,68034,19.9,82.2,5.3,317.3,4.19
2026-08-15T08:54:26Z,1786784066,68034,8.3,80.8,5.0,261.7,4.19
2026-08-15T08:54:28Z,1786784068,68034,12.6,75.6,7.4,175.2,3.93
2026-08-15T08:54:30Z,1786784070,68034,7.2,73.7,5.0,132.7,3.93
2026-08-15T08:54:32Z,1786784072,68034,14.9,76.3,13.1,154.8,3.93
2026-08-15T08:54:35Z,1786784075,68034,8.3,76.4,7.7,163.8,4.10
2026-08-15T08:54:37Z,1786784077,68034,12.0,76.3,9.0,174.1,4.10
2026-08-15T08:54:39Z,1786784079,68034,19.5,77.8,7.3,172.6,4.01
2026-08-15T08:54:41Z,1786784081,68034,13.0,78.2,3.2,173.2,4.01
2026-08-15T08:54:43Z,1786784083,68034,13.0,82.1,6.3,173.3,3.85
2026-08-15T08:54:45Z,1786784085,68034,10.2,68.0,6.0,100.6,3.85
2026-08-15T08:54:47Z,1786784087,68034,16.9,67.9,5.2,98.6,3.85
2026-08-15T08:54:49Z,1786784089,68034,10.4,72.8,9.9,128.3,3.94
2026-08-15T08:54:51Z,1786784091,68034,12.3,76.2,12.0,149.7,3.94
2026-08-15T08:54:54Z,1786784094,68034,10.1,77.3,5.6,155.8,3.87
2026-08-15T08:54:56Z,1786784096,68034,12.6,77.4,5.1,139.2,3.87
2026-08-15T08:54:58Z,1786784098,68034,12.6,72.8,3.7,113.4,4.04
