iso_time,epoch,node_pid,node_cpu_pct,node_rss_mb,java_cpu_pct,java_rss_mb,load_1m
2026-08-13T06:35:16Z,1786602916,68034,0.0,19.8,1.1,3.4,4.51
2026-08-13T06:35:18Z,1786602918,68034,0.3,32.4,11.3,224.8,4.71
2026-08-13T06:35:20Z,1786602920,68034,0.7,50.9,6.8,215.3,4.71
2026-08-13T06:35:22Z,1786602922,68034,0.8,52.5,2.0,210.5,4.71
2026-08-13T06:35:24Z,1786602924,68034,2.4,39.8,4.5,81.4,4.73
2026-08-13T06:35:26Z,1786602926,68034,2.5,37.8,4.6,73.9,4.73
2026-08-13T06:35:28Z,1786602928,68034,4.3,39.2,6.1,79.5,4.44
2026-08-13T06:35:30Z,1786602931,68034,5.0,37.5,6.9,118.9,4.44
2026-08-13T06:35:33Z,1786602933,68034,5.5,41.4,7.6,92.7,4.56
2026-08-13T06:35:35Z,1786602935,68034,3.2,40.3,4.3,90.8,4.56
2026-08-13T06:35:37Z,1786602937,68034,4.8,43.4,6.4,100.6,4.56
2026-08-13T06:35:39Z,1786602939,68034,3.8,42.5,22.3,133.5,4.52
2026-08-13T06:35:41Z,1786602941,68034,6.5,45.4,4.1,130.8,4.52
2026-08-13T06:35:43Z,1786602943,68034,6.0,50.8,7.1,132.7,4.55
2026-08-13T06:35:45Z,1786602945,68034,8.2,53.5,14.0,127.8,4.55
2026-08-13T06:35:47Z,1786602947,68034,6.4,58.6,4.9,136.9,4.55
2026-08-13T06:35:49Z,1786602949,68034,8.8,61.3,14.4,120.8,4.27
2026-08-13T06:35:52Z,1786602952,68034,4.7,59.8,8.0,127.8,4.27
2026-08-13T06:35:54Z,1786602954,68034,7.0,55.5,2.4,129.8,4.17
2026-08-13T06:35:56Z,1786602956,68034,5.9,55.4,8.4,144.3,4.17
2026-08-13T06:35:58Z,1786602958,68034,8.1,60.7,5.1,146.3,4.63
2026-08-13T06:36:00Z,1786602960,68034,9.5,65.4,3.8,142.0,4.63
2026-08-13T06:36:02Z,1786602962,68034,11.2,69.2,7.7,140.9,4.63
2026-08-13T06:36:04Z,1786602964,68034,8.6,75.0,4.5,150.4,4.26
2026-08-13T06:36:06Z,1786602966,68034,7.9,75.2,3.5,160.1,4.26
2026-08-13T06:36:08Z,1786602968,68034,13.0,76.4,5.4,172.4,4.08
2026-08-13T06:36:11Z,1786602971,68034,11.4,76.7,4.0,166.9,4.08
2026-08-13T06:36:13Z,1786602973,68034,11.2,77.7,11.8,172.5,4.47
2026-08-13T06:36:15Z,1786602975,68034,10.5,81.6,3.6,184.4,4.47
2026-08-13T06:36:17Z,1786602977,68034,11.1,81.4,3.7,191.0,4.47
2026-08-13T06:36:19Z,1786602979,68034,11.4,77.2,9.1,159.4,4.28
2026-08-13T06:36:21Z,1786602981,68034,12.0,68.6,10.4,131.4,4.28
2026-08-13T06:36:23Z,1786602983,68034,8.3,71.4,2.7,133.1,4.17
2026-08-13T06:36:25Z,1786602985,68034,15.3,75.2,5.6,128.6,4.17
2026-08-13T06:36:27Z,1786602987,68034,11.2,79.0,5.8,151.0,4.17
2026-08-13T06:36:30Z,1786602990,68034,10.8,79.0,3.1,158.8,4.00
2026-08-13T06:36:32Z,1786602992,68034,8.8,78.5,1.7,148.3,4.00
2026-08-13T06:36:34Z,1786602994,68034,9.9,76.9,4.0,151.3,3.92
2026-08-13T06:36:36Z,1786602996,68034,12.0,77.9,10.6,157.6,3.92
2026-08-13T06:36:38Z,1786602998,68034,6.8,78.8,0.7,175.5,3.69
2026-08-13T06:36:40Z,1786603000,68034,16.5,78.8,3.8,186.9,3.69
2026-08-13T06:36:42Z,1786603002,68034,12.8,78.5,7.5,202.8,3.69
2026-08-13T06:36:44Z,1786603004,68034,18.4,78.1,6.9,224.8,3.39
2026-08-13T06:36:46Z,1786603006,68034,14.9,82.1,3.7,210.3,3.39
2026-08-13T06:36:48Z,1786603008,68034,12.6,77.0,2.1,204.1,3.44
2026-08-13T06:36:51Z,1786603011,68034,9.1,64.5,6.3,116.9,3.44
2026-08-13T06:36:53Z,1786603013,68034,10.2,70.8,6.0,104.8,3.40
2026-08-13T06:36:55Z,1786603015,68034,10.8,77.6,2.7,115.3,3.40
2026-08-13T06:36:57Z,1786603017,68034,11.6,78.4,2.6,124.5,3.40
2026-08-13T06:36:59Z,1786603019,68034,13.4,79.3,2.5,126.3,3.45
2026-08-13T06:37:01Z,1786603021,68034,14.9,65.1,4.6,104.1,3.45
2026-08-13T06:37:03Z,1786603023,68034,16.3,62.2,3.7,99.5,3.33
2026-08-13T06:37:06Z,1786603026,68034,11.6,71.1,6.2,109.2,3.33
2026-08-13T06:37:08Z,1786603028,68034,10.1,75.3,7.3,133.2,3.55
